Freq.	V(n002)
4.26579518801592e+001	(-3.41527974719813e+001dB,-4.03135580512433e-002°)
4.36515832240165e+001	(-3.41528175429178e+001dB,-4.12524970329863e-002°)
4.46683592150962e+001	(-3.41528385598783e+001dB,-4.22133006778263e-002°)
4.57088189614874e+001	(-3.41528605673755e+001dB,-4.31964778443777e-002°)
4.67735141287197e+001	(-3.41528836120239e+001dB,-4.42025492131869e-002°)
4.78630092322638e+001	(-3.41529077427857e+001dB,-4.52320475657147e-002°)
4.89778819368445e+001	(-3.41529330110008e+001dB,-4.62855180613083e-002°)
5.01187233627271e+001	(-3.41529594701293e+001dB,-4.73635185074301e-002°)
5.12861383991364e+001	(-3.41529871763049e+001dB,-4.84666196699064e-002°)
5.24807460249772e+001	(-3.41530161883073e+001dB,-4.95954055656464e-002°)
5.37031796370252e+001	(-3.41530465677612e+001dB,-5.07504737718595e-002°)
5.49540873857624e+001	(-3.41530783789722e+001dB,-5.19324357246750e-002°)
5.62341325190348e+001	(-3.41531116895051e+001dB,-5.31419170588901e-002°)
5.75439937337156e+001	(-3.41531465702531e+001dB,-5.43795579323724e-002°)
5.88843655355588e+001	(-3.41531830948542e+001dB,-5.56460133231606e-002°)
6.02559586074357e+001	(-3.41532213410224e+001dB,-5.69419534290070e-002°)
6.16595001861481e+001	(-3.41532613898321e+001dB,-5.82680639729388e-002°)
6.30957344480192e+001	(-3.41533033263303e+001dB,-5.96250465824244e-002°)
6.45654229034654e+001	(-3.41533472394233e+001dB,-6.10136191386166e-002°)
6.60693448007595e+001	(-3.41533932223596e+001dB,-6.24345161652366e-002°)
6.76082975391980e+001	(-3.41534413726346e+001dB,-6.38884891937619e-002°)
6.91830970918935e+001	(-3.41534917924905e+001dB,-6.53763071693833e-002°)
7.07945784384136e+001	(-3.41535445887672e+001dB,-6.68987568279301e-002°)
7.24435960074988e+001	(-3.41535998737161e+001dB,-6.84566431383296e-002°)
7.41310241300916e+001	(-3.41536577645783e+001dB,-7.00507896785064e-002°)
7.58577575029182e+001	(-3.41537183840527e+001dB,-7.16820390729459e-002°)
7.76247116628690e+001	(-3.41537818609262e+001dB,-7.33512534512463e-002°)
7.94328234724279e+001	(-3.41538483299775e+001dB,-7.50593148685796e-002°)
8.12830516164097e+001	(-3.41539179320454e+001dB,-7.68071257431683e-002°)
8.31763771102669e+001	(-3.41539908149880e+001dB,-7.85956093648380e-002°)
8.51138038202374e+001	(-3.41540671334828e+001dB,-8.04257103328800e-002°)
8.70963589956078e+001	(-3.41541470495031e+001dB,-8.22983950497279e-002°)
8.91250938133743e+001	(-3.41542307325885e+001dB,-8.42146522082115e-002°)
9.12010839355907e+001	(-3.41543183604256e+001dB,-8.61754933126766e-002°)
9.33254300796988e+001	(-3.41544101190058e+001dB,-8.81819531772031e-002°)
9.54992586021433e+001	(-3.41545062031675e+001dB,-9.02350904623350e-002°)
9.77237220955808e+001	(-3.41546068167169e+001dB,-9.23359881875011e-002°)
9.99999999999997e+001	(-3.41547121733755e+001dB,-9.44857543211438e-002°)
1.02329299228075e+002	(-3.41548224966475e+001dB,-9.66855222900518e-002°)
1.04712854805090e+002	(-3.41549380207361e+001dB,-9.89364515871002e-002°)
1.07151930523760e+002	(-3.41550589910418e+001dB,-1.01239728354565e-001°)
1.09647819614318e+002	(-3.41551856643907e+001dB,-1.03596565951510e-001°)
1.12201845430196e+002	(-3.41553183096549e+001dB,-1.06008205565020e-001°)
1.14815362149688e+002	(-3.41554572085459e+001dB,-1.08475916849284e-001°)
1.17489755493953e+002	(-3.41556026557729e+001dB,-1.11000998511850e-001°)
1.20226443461741e+002	(-3.41557549604792e+001dB,-1.13584779037107e-001°)
1.23026877081238e+002	(-3.41559144460190e+001dB,-1.16228617252592e-001°)
1.25892541179416e+002	(-3.41560814510140e+001dB,-1.18933903032135e-001°)
1.28824955169313e+002	(-3.41562563301483e+001dB,-1.21702057983792e-001°)
1.31825673855640e+002	(-3.41564394549986e+001dB,-1.24534536151915e-001°)
1.34896288259165e+002	(-3.41566312143848e+001dB,-1.27432824672445e-001°)
1.38038426460288e+002	(-3.41568320157146e+001dB,-1.30398444549059e-001°)
1.41253754462275e+002	(-3.41570422855579e+001dB,-1.33432951351419e-001°)
1.44543977074592e+002	(-3.41572624706316e+001dB,-1.36537935966980e-001°)
1.47910838816820e+002	(-3.41574930388256e+001dB,-1.39715025367738e-001°)
1.51356124843620e+002	(-3.41577344799087e+001dB,-1.42965883342070e-001°)
1.54881661891248e+002	(-3.41579873070890e+001dB,-1.46292211343739e-001°)
1.58489319246111e+002	(-3.41582520576693e+001dB,-1.49695749231017e-001°)
1.62181009735892e+002	(-3.41585292941959e+001dB,-1.53178276072470e-001°)
1.65958690743755e+002	(-3.41588196062489e+001dB,-1.56741611050534e-001°)
1.69824365246174e+002	(-3.41591236106750e+001dB,-1.60387614149554e-001°)
1.73780082874937e+002	(-3.41594419540091e+001dB,-1.64118187157989e-001°)
1.77827941003892e+002	(-3.41597753130506e+001dB,-1.67935274409840e-001°)
1.81970085860998e+002	(-3.41601243966804e+001dB,-1.71840863706890e-001°)
1.86208713666286e+002	(-3.41604899473789e+001dB,-1.75836987199423e-001°)
1.90546071796324e+002	(-3.41608727425245e+001dB,-1.79925722231761e-001°)
1.94984459975804e+002	(-3.41612735966485e+001dB,-1.84109192338648e-001°)
1.99526231496887e+002	(-3.41616933625215e+001dB,-1.88389568050001e-001°)
2.04173794466952e+002	(-3.41621329333517e+001dB,-1.92769067872355e-001°)
2.08929613085403e+002	(-3.41625932447033e+001dB,-1.97249959219925e-001°)
2.13796208950222e+002	(-3.41630752762151e+001dB,-2.01834559300921e-001°)
2.18776162394954e+002	(-3.41635800542930e+001dB,-2.06525236170028e-001°)
2.23872113856833e+002	(-3.41641086536595e+001dB,-2.11324409560062e-001°)
2.29086765276776e+002	(-3.41646621999620e+001dB,-2.16234551892503e-001°)
2.34422881531991e+002	(-3.41652418724923e+001dB,-2.21258189298709e-001°)
2.39883291901948e+002	(-3.41658489060689e+001dB,-2.26397902455095e-001°)
2.45470891568502e+002	(-3.41664845942173e+001dB,-2.31656327651083e-001°)
2.51188643150957e+002	(-3.41671502919639e+001dB,-2.37036157760527e-001°)
2.57039578276885e+002	(-3.41678474184721e+001dB,-2.42540143145544e-001°)
2.63026799189537e+002	(-3.41685774602603e+001dB,-2.48171092650484e-001°)
2.69153480392690e+002	(-3.41693419744217e+001dB,-2.53931874559686e-001°)
2.75422870333816e+002	(-3.41701425920753e+001dB,-2.59825417566965e-001°)
2.81838293126444e+002	(-3.41709810216837e+001dB,-2.65854711665005e-001°)
2.88403150312659e+002	(-3.41718590531347e+001dB,-2.72022809162969e-001°)
2.95120922666637e+002	(-3.41727785611926e+001dB,-2.78332825494902e-001°)
3.01995172040200e+002	(-3.41737415099493e+001dB,-2.84787940206608e-001°)
3.09029543251358e+002	(-3.41747499569604e+001dB,-2.91391397796665e-001°)
3.16227766016837e+002	(-3.41758060576627e+001dB,-2.98146508546707e-001°)
3.23593656929627e+002	(-3.41769120701614e+001dB,-3.05056649362781e-001°)
3.31131121482590e+002	(-3.41780703602478e+001dB,-3.12125264584791e-001°)
3.38844156139201e+002	(-3.41792834065116e+001dB,-3.19355866719000e-001°)
3.46736850452530e+002	(-3.41805538055641e+001dB,-3.26752037080064e-001°)
3.54813389233574e+002	(-3.41818842784126e+001dB,-3.34317426647130e-001°)
3.63078054770100e+002	(-3.41832776756444e+001dB,-3.42055756429831e-001°)
3.71535229097171e+002	(-3.41847369841619e+001dB,-3.49970818141947e-001°)
3.80189396320559e+002	(-3.41862653340071e+001dB,-3.58066474754499e-001°)
3.89045144994279e+002	(-3.41878660043391e+001dB,-3.66346660581924e-001°)
3.98107170553495e+002	(-3.41895424321147e+001dB,-3.74815382058963e-001°)
4.07380277804111e+002	(-3.41912982185544e+001dB,-3.83476717574012e-001°)
4.16869383470333e+002	(-3.41931371378363e+001dB,-3.92334817812024e-001°)
4.26579518801591e+002	(-3.41950631450877e+001dB,-4.01393905605501e-001°)
4.36515832240164e+002	(-3.41970803856884e+001dB,-4.10658275973080e-001°)
4.46683592150961e+002	(-3.41991932043591e+001dB,-4.20132295785277e-001°)
4.57088189614873e+002	(-3.42014061547240e+001dB,-4.29820403266950e-001°)
4.67735141287196e+002	(-3.42037240100355e+001dB,-4.39727107589081e-001°)
4.78630092322636e+002	(-3.42061517736148e+001dB,-4.49856987967086e-001°)
4.89778819368444e+002	(-3.42086946905859e+001dB,-4.60214692850210e-001°)
5.01187233627270e+002	(-3.42113582593097e+001dB,-4.70804938525357e-001°)
5.12861383991362e+002	(-3.42141482445448e+001dB,-4.81632507946086e-001°)
5.24807460249770e+002	(-3.42170706900805e+001dB,-4.92702248794700e-001°)
5.37031796370250e+002	(-3.42201319333170e+001dB,-5.04019071804595e-001°)
5.49540873857622e+002	(-3.42233386191696e+001dB,-5.15587948143161e-001°)
5.62341325190346e+002	(-3.42266977162253e+001dB,-5.27413907124433e-001°)
5.75439937337154e+002	(-3.42302165321617e+001dB,-5.39502032819991e-001°)
5.88843655355586e+002	(-3.42339027318049e+001dB,-5.51857461114990e-001°)
6.02559586074355e+002	(-3.42377643541791e+001dB,-5.64485375378797e-001°)
6.16595001861479e+002	(-3.42418098322266e+001dB,-5.77391002490195e-001°)
6.30957344480190e+002	(-3.42460480124430e+001dB,-5.90579607781744e-001°)
6.45654229034652e+002	(-3.42504881759720e+001dB,-6.04056489582095e-001°)
6.60693448007592e+002	(-3.42551400610015e+001dB,-6.17826973213975e-001°)
6.76082975391978e+002	(-3.42600138862371e+001dB,-6.31896404230421e-001°)
6.91830970918933e+002	(-3.42651203755275e+001dB,-6.46270140808939e-001°)
7.07945784384134e+002	(-3.42704707840192e+001dB,-6.60953545410052e-001°)
7.24435960074986e+002	(-3.42760769260039e+001dB,-6.75951975680181e-001°)
7.41310241300914e+002	(-3.42819512039564e+001dB,-6.91270774162956e-001°)
7.58577575029180e+002	(-3.42881066393094e+001dB,-7.06915256985810e-001°)
7.76247116628688e+002	(-3.42945569052223e+001dB,-7.22890701526788e-001°)
7.94328234724277e+002	(-3.43013163610140e+001dB,-7.39202332679668e-001°)
8.12830516164095e+002	(-3.43084000886083e+001dB,-7.55855307725764e-001°)
8.31763771102666e+002	(-3.43158239314253e+001dB,-7.72854699907688e-001°)
8.51138038202372e+002	(-3.43236045350446e+001dB,-7.90205479984677e-001°)
8.70963589956076e+002	(-3.43317593910666e+001dB,-8.07912496523413e-001°)
8.91250938133741e+002	(-3.43403068824744e+001dB,-8.25980453385875e-001°)
9.12010839355905e+002	(-3.43492663331499e+001dB,-8.44413886062527e-001°)
9.33254300796986e+002	(-3.43586580593478e+001dB,-8.63217134852227e-001°)
9.54992586021431e+002	(-3.43685034246936e+001dB,-8.82394315663532e-001°)
9.77237220955805e+002	(-3.43788248991689e+001dB,-9.01949288413219e-001°)
9.99999999999994e+002	(-3.43896461210601e+001dB,-9.21885621701878e-001°)
1.02329299228075e+003	(-3.44009919629032e+001dB,-9.42206554035114e-001°)
1.04712854805089e+003	(-3.44128886026320e+001dB,-9.62914952069350e-001°)
1.07151930523760e+003	(-3.44253635983798e+001dB,-9.84013263884508e-001°)
1.09647819614318e+003	(-3.44384459686512e+001dB,-1.00550346801998e+000°)
1.12201845430196e+003	(-3.44521662784171e+001dB,-1.02738701801604e+000°)
1.14815362149688e+003	(-3.44665567294409e+001dB,-1.04966477991662e+000°)
1.17489755493952e+003	(-3.44816512588795e+001dB,-1.07233696554515e+000°)
1.20226443461741e+003	(-3.44974856436474e+001dB,-1.09540305805947e+000°)
1.23026877081237e+003	(-3.45140976121007e+001dB,-1.11886172996919e+000°)
1.25892541179416e+003	(-3.45315269639810e+001dB,-1.14271075312717e+000°)
1.28824955169313e+003	(-3.45498156992399e+001dB,-1.16694689975628e+000°)
1.31825673855640e+003	(-3.45690081563653e+001dB,-1.19156583337504e+000°)
1.34896288259165e+003	(-3.45891511603605e+001dB,-1.21656198769045e+000°)
1.38038426460288e+003	(-3.46102941832493e+001dB,-1.24192843434394e+000°)
1.41253754462275e+003	(-3.46324895152925e+001dB,-1.26765673487032e+000°)
1.44543977074592e+003	(-3.46557924519479e+001dB,-1.29373677972915e+000°)
1.47910838816820e+003	(-3.46802614931371e+001dB,-1.32015660704540e+000°)
1.51356124843620e+003	(-3.47059585602856e+001dB,-1.34690220372617e+000°)
1.54881661891247e+003	(-3.47329492310439e+001dB,-1.37395728466752e+000°)
1.58489319246110e+003	(-3.47613029930100e+001dB,-1.40130304671762e+000°)
1.62181009735892e+003	(-3.47910935197930e+001dB,-1.42891789605668e+000°)
1.65958690743755e+003	(-3.48223989705069e+001dB,-1.45677714402776e+000°)
1.69824365246173e+003	(-3.48553023160927e+001dB,-1.48485266858123e+000°)
1.73780082874936e+003	(-3.48898916941455e+001dB,-1.51311253509397e+000°)
1.77827941003891e+003	(-3.49262607975429e+001dB,-1.54152057428077e+000°)
1.81970085860997e+003	(-3.49645092979034e+001dB,-1.57003590734932e+000°)
1.86208713666286e+003	(-3.50047433104970e+001dB,-1.59861241501104e+000°)
1.90546071796323e+003	(-3.50470759035618e+001dB,-1.62719813966548e+000°)
1.94984459975803e+003	(-3.50916276581138e+001dB,-1.65573461232790e+000°)
1.99526231496887e+003	(-3.51385272844696e+001dB,-1.68415609351022e+000°)
2.04173794466952e+003	(-3.51879123021802e+001dB,-1.71238871464525e+000°)
2.08929613085403e+003	(-3.52399297916829e+001dB,-1.74034950538913e+000°)
2.13796208950222e+003	(-3.52947372272965e+001dB,-1.76794528970174e+000°)
2.18776162394954e+003	(-3.53525034009430e+001dB,-1.79507142741012e+000°)
2.23872113856832e+003	(-3.54134094503308e+001dB,-1.82161037871545e+000°)
2.29086765276776e+003	(-3.54776500062059e+001dB,-1.84743006263140e+000°)
2.34422881531991e+003	(-3.55454344739453e+001dB,-1.87238197134410e+000°)
2.39883291901947e+003	(-3.56169884711869e+001dB,-1.89629900218862e+000°)
2.45470891568501e+003	(-3.56925554416056e+001dB,-1.91899295084487e+000°)
2.51188643150956e+003	(-3.57723984758792e+001dB,-1.94025161210955e+000°)
2.57039578276885e+003	(-3.58568023685535e+001dB,-1.95983540728725e+000°)
2.63026799189536e+003	(-3.59460759502628e+001dB,-1.97747345009258e+000°)
2.69153480392690e+003	(-3.60405547418027e+001dB,-1.99285894240301e+000°)
2.75422870333815e+003	(-3.61406039813298e+001dB,-2.00564375627179e+000°)
2.81838293126443e+003	(-3.62466220932837e+001dB,-2.01543203940813e+000°)
2.88403150312659e+003	(-3.63590446767085e+001dB,-2.02177262993429e+000°)
2.95120922666636e+003	(-3.64783491078701e+001dB,-2.02415001261411e+000°)
3.01995172040199e+003	(-3.66050598768317e+001dB,-2.02197348750765e+000°)
3.09029543251357e+003	(-3.67397547989957e+001dB,-2.01456411853235e+000°)
3.16227766016836e+003	(-3.68830722824993e+001dB,-2.00113892427358e+000°)
3.23593656929626e+003	(-3.70357198699759e+001dB,-1.98079160126968e+000°)
3.31131121482589e+003	(-3.71984843342580e+001dB,-1.95246887138940e+000°)
3.38844156139200e+003	(-3.73722436746644e+001dB,-1.91494124556001e+000°)
3.46736850452529e+003	(-3.75579814597575e+001dB,-1.86676661744990e+000°)
3.54813389233573e+003	(-3.77568040841066e+001dB,-1.80624455400292e+000°)
3.63078054770099e+003	(-3.79699616724732e+001dB,-1.73135839602481e+000°)
3.71535229097170e+003	(-3.81988735901772e+001dB,-1.63970122319963e+000°)
3.80189396320558e+003	(-3.84451598160671e+001dB,-1.52838019520384e+000°)
3.89045144994278e+003	(-3.87106798550842e+001dB,-1.39389156955180e+000°)
3.98107170553494e+003	(-3.89975814395948e+001dB,-1.23195539173333e+000°)
4.07380277804110e+003	(-3.93083620784581e+001dB,-1.03729389456914e+000°)
4.16869383470332e+003	(-3.96459476664602e+001dB,-8.03330040782694e-001°)
4.26579518801589e+003	(-4.00137940199928e+001dB,-5.21770703511419e-001°)
4.36515832240162e+003	(-4.04160196291221e+001dB,-1.82019879571243e-001°)
4.46683592150960e+003	(-4.08575814745164e+001dB,2.29664133559165e-001°)
4.57088189614871e+003	(-4.13445110861015e+001dB,7.31406774747353e-001°)
4.67735141287194e+003	(-4.18842359678420e+001dB,1.34758236311497e+000°)
4.78630092322634e+003	(-4.24860233836737e+001dB,2.11170546842094e+000°)
4.89778819368442e+003	(-4.31616006835293e+001dB,3.07106121962699e+000°)
5.01187233627268e+003	(-4.39260291080422e+001dB,4.29440053469033e+000°)
5.12861383991361e+003	(-4.47989294475482e+001dB,5.88528218858098e+000°)
5.24807460249768e+003	(-4.58061398360302e+001dB,8.00634371200941e+000°)
5.37031796370248e+003	(-4.69816608455811e+001dB,1.09258616889154e+001°)
5.49540873857620e+003	(-4.83686010250984e+001dB,1.51120304088526e+001°)
5.62341325190344e+003	(-5.00127132198529e+001dB,2.14313156010752e+001°)
5.75439937337152e+003	(-5.19199544904829e+001dB,3.15468462597086e+001°)
5.88843655355584e+003	(-5.38701426184806e+001dB,4.83632370654645e+001°)
6.02559586074353e+003	(-5.49614504825506e+001dB,7.39727837102300e+001°)
6.16595001861477e+003	(-5.40777614035364e+001dB,1.01629850479545e+002°)
6.30957344480188e+003	(-5.18675290753416e+001dB,1.21470410099642e+002°)
6.45654229034650e+003	(-4.94901628949441e+001dB,1.33474408817406e+002°)
6.60693448007590e+003	(-4.73435687886052e+001dB,1.40811736255925e+002°)
6.76082975391976e+003	(-4.54652264939273e+001dB,1.45547839105232e+002°)
6.91830970918931e+003	(-4.38145564663931e+001dB,1.48765658871515e+002°)
7.07945784384132e+003	(-4.23459820962496e+001dB,1.51040123258172e+002°)
7.24435960074984e+003	(-4.10223162632534e+001dB,1.52693936263701e+002°)
7.41310241300911e+003	(-3.98151160006363e+001dB,1.53919062709385e+002°)
7.58577575029177e+003	(-3.87028170237152e+001dB,1.54835737481640e+002°)
7.76247116628685e+003	(-3.76689351607666e+001dB,1.55522649156065e+002°)
7.94328234724275e+003	(-3.67006970512293e+001dB,1.56033239454820e+002°)
8.12830516164092e+003	(-3.57880569927183e+001dB,1.56404955795646e+002°)
8.31763771102664e+003	(-3.49229993389164e+001dB,1.56664741314155e+002°)
8.51138038202369e+003	(-3.40990411408624e+001dB,1.56832421243235e+002°)
8.70963589956073e+003	(-3.33108735590387e+001dB,1.56922863838191e+002°)
8.91250938133738e+003	(-3.25540997999142e+001dB,1.56947401045389e+002°)
9.12010839355902e+003	(-3.18250408819574e+001dB,1.56914787322562e+002°)
9.33254300796983e+003	(-3.11205896746595e+001dB,1.56831861981962e+002°)
9.54992586021428e+003	(-3.04380997642573e+001dB,1.56704016269641e+002°)
9.77237220955802e+003	(-2.97752997871905e+001dB,1.56535528873698e+002°)
9.99999999999991e+003	(-2.91302266340645e+001dB,1.56329810924005e+002°)
1.02329299228075e+004	(-2.85011728120876e+001dB,1.56089587556003e+002°)
1.04712854805089e+004	(-2.78866445563511e+001dB,1.55817034261417e+002°)
1.07151930523760e+004	(-2.72853281945707e+001dB,1.55513880491801e+002°)
1.09647819614318e+004	(-2.66960629149654e+001dB,1.55181489220798e+002°)
1.12201845430195e+004	(-2.61178185525167e+001dB,1.54820918609478e+002°)
1.14815362149687e+004	(-2.55496773446441e+001dB,1.54432970200279e+002°)
1.17489755493952e+004	(-2.49908188564468e+001dB,1.54018226835056e+002°)
1.20226443461740e+004	(-2.44405074570561e+001dB,1.53577082679329e+002°)
1.23026877081237e+004	(-2.38980818684270e+001dB,1.53109767097674e+002°)
1.25892541179416e+004	(-2.33629464101525e+001dB,1.52616363720616e+002°)
1.28824955169312e+004	(-2.28345636449798e+001dB,1.52096825701614e+002°)
1.31825673855640e+004	(-2.23124481898001e+001dB,1.51550987950029e+002°)
1.34896288259164e+004	(-2.17961615050425e+001dB,1.50978576945033e+002°)
1.38038426460287e+004	(-2.12853075128303e+001dB,1.50379218604872e+002°)
1.41253754462274e+004	(-2.07795289231226e+001dB,1.49752444601020e+002°)
1.44543977074591e+004	(-2.02785041711360e+001dB,1.49097697422707e+002°)
1.47910838816819e+004	(-1.97819448874280e+001dB,1.48414334458078e+002°)
1.51356124843619e+004	(-1.92895938376540e+001dB,1.47701631305692e+002°)
1.54881661891247e+004	(-1.88012232807194e+001dB,1.46958784516103e+002°)
1.58489319246110e+004	(-1.83166337041219e+001dB,1.46184913937028e+002°)
1.62181009735891e+004	(-1.78356529032410e+001dB,1.45379064826226e+002°)
1.65958690743755e+004	(-1.73581353775504e+001dB,1.44540209894015e+002°)
1.69824365246173e+004	(-1.68839620218050e+001dB,1.43667251437159e+002°)
1.73780082874936e+004	(-1.64130400940188e+001dB,1.42759023729723e+002°)
1.77827941003891e+004	(-1.59453034445950e+001dB,1.41814295850843e+002°)
1.81970085860997e+004	(-1.54807129924986e+001dB,1.40831775138890e+002°)
1.86208713666285e+004	(-1.50192574346647e+001dB,1.39810111480676e+002°)
1.90546071796323e+004	(-1.45609541739858e+001dB,1.38747902665884e+002°)
1.94984459975803e+004	(-1.41058504488389e+001dB,1.37643701053216e+002°)
1.99526231496886e+004	(-1.36540246437030e+001dB,1.36496021824568e+002°)
2.04173794466951e+004	(-1.32055877547352e+001dB,1.35303353118141e+002°)
2.08929613085402e+004	(-1.27606849773053e+001dB,1.34064168355637e+002°)
2.13796208950221e+004	(-1.23194973731872e+001dB,1.32776941088690e+002°)
2.18776162394953e+004	(-1.18822435642546e+001dB,1.31440162699673e+002°)
2.23872113856832e+004	(-1.14491813855641e+001dB,1.30052363275432e+002°)
2.29086765276775e+004	(-1.10206094163602e+001dB,1.28612135958812e+002°)
2.34422881531990e+004	(-1.05968682894036e+001dB,1.27118165020999e+002°)
2.39883291901947e+004	(-1.01783416616825e+001dB,1.25569257827905e+002°)
2.45470891568501e+004	(-9.76545671047554e+000dB,1.23964380752000e+002°)
2.51188643150956e+004	(-9.35868400141241e+000dB,1.22302698922523e+002°)
2.57039578276884e+004	(-8.95853656061090e+000dB,1.20583619501089e+002°)
2.63026799189536e+004	(-8.56556797340484e+000dB,1.18806837909331e+002°)
2.69153480392689e+004	(-8.18036933086873e+000dB,1.16972386131807e+002°)
2.75422870333814e+004	(-7.80356485473378e+000dB,1.15080681866307e+002°)
2.81838293126443e+004	(-7.43580605599642e+000dB,1.13132576928146e+002°)
2.88403150312658e+004	(-7.07776432340774e+000dB,1.11129402936334e+002°)
2.95120922666636e+004	(-6.73012189874451e+000dB,1.09073011975974e+002°)
3.01995172040199e+004	(-6.39356127712611e+000dB,1.06965809670160e+002°)
3.09029543251356e+004	(-6.06875316860129e+000dB,1.04810777958465e+002°)
3.16227766016835e+004	(-5.75634327003092e+000dB,1.02611484924750e+002°)
